NAME.x,Census_Tract.x,County.x,State.x,tract_short,tract_uid,ntaname,Year,Population,Italian,Prop
"Census Tract 277.02, Richmond County, New York",Census Tract 277.02,Richmond County,New York,277.02,5277.02,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2017,6855,1924,0.280671043
"Census Tract 277.04, Richmond County, New York",Census Tract 277.04,Richmond County,New York,277.04,5277.04,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2017,4568,1864,0.408056042
"Census Tract 277.05, Richmond County, New York",Census Tract 277.05,Richmond County,New York,277.05,5277.05,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2017,5754,1360,0.236357317
"Census Tract 277.06, Richmond County, New York",Census Tract 277.06,Richmond County,New York,277.06,5277.06,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2017,3658,749,0.204756698
"Census Tract 279, Richmond County, New York",Census Tract 279,Richmond County,New York,279,5279,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2017,2144,905,0.422108209
"Census Tract 291.02, Richmond County, New York",Census Tract 291.02,Richmond County,New York,291.02,5291.02,New Springville-Bloomfield-Travis,2017,3012,947,0.314409031
"Census Tract 291.03, Richmond County, New York",Census Tract 291.03,Richmond County,New York,291.03,5291.03,New Springville-Bloomfield-Travis,2017,8151,3151,0.386578334
"Census Tract 291.04, Richmond County, New York",Census Tract 291.04,Richmond County,New York,291.04,5291.04,New Springville-Bloomfield-Travis,2017,7715,2378,0.308230719
"Census Tract 303.01, Richmond County, New York",Census Tract 303.01,Richmond County,New York,303.01,5303.01,Mariner's Harbor-Arlington-Port Ivory-Graniteville,2017,4803,954,0.198625859
"Census Tract 303.02, Richmond County, New York",Census Tract 303.02,Richmond County,New York,303.02,5303.02,Mariner's Harbor-Arlington-Port Ivory-Graniteville,2017,6560,439,0.066920732
"Census Tract 319.01, Richmond County, New York",Census Tract 319.01,Richmond County,New York,319.01,5319.01,Mariner's Harbor-Arlington-Port Ivory-Graniteville,2017,2737,23,0.008403361
"Census Tract 319.02, Richmond County, New York",Census Tract 319.02,Richmond County,New York,319.02,5319.02,Mariner's Harbor-Arlington-Port Ivory-Graniteville,2017,5140,340,0.06614786
"Census Tract 323, Richmond County, New York",Census Tract 323,Richmond County,New York,323,5323,Mariner's Harbor-Arlington-Port Ivory-Graniteville,2017,1136,124,0.10915493
"Census Tract 9901, Richmond County, New York",Census Tract 9901,Richmond County,New York,9901,59901,park-cemetery-etc-Staten Island,2017,0,0,0
"Census Tract 997.05, Queens County, New York",Census Tract 997.05,Queens County,New York,997.05,4997.05,Ft. Totten-Bay Terrace-Clearview,2017,2790,236,0.084587814
"Census Tract 998.01, Queens County, New York",Census Tract 998.01,Queens County,New York,998.01,4998.01,Far Rockaway-Bayswater,2017,8230,81,0.009842041
"Census Tract 998.02, Queens County, New York",Census Tract 998.02,Queens County,New York,998.02,4998.02,Far Rockaway-Bayswater,2017,5462,0,0
"Census Tract 999, Queens County, New York",Census Tract 999,Queens County,New York,999,4999,Ft. Totten-Bay Terrace-Clearview,2017,0,0,0
"Census Tract 1008.01, Queens County, New York",Census Tract 1008.01,Queens County,New York,1008.01,41008.01,Far Rockaway-Bayswater,2017,2506,23,0.009177973
"Census Tract 1008.02, Queens County, New York",Census Tract 1008.02,Queens County,New York,1008.02,41008.02,Far Rockaway-Bayswater,2017,8954,52,0.00580746
"Census Tract 1010.01, Queens County, New York",Census Tract 1010.01,Queens County,New York,1010.01,41010.01,Far Rockaway-Bayswater,2017,10986,146,0.013289641
"Census Tract 1010.02, Queens County, New York",Census Tract 1010.02,Queens County,New York,1010.02,41010.02,Far Rockaway-Bayswater,2017,4090,96,0.023471883
"Census Tract 1017, Queens County, New York",Census Tract 1017,Queens County,New York,1017,41017,Ft. Totten-Bay Terrace-Clearview,2017,6143,2070,0.336968908
"Census Tract 1029, Queens County, New York",Census Tract 1029,Queens County,New York,1029,41029,Whitestone,2017,3827,1314,0.343349882
"Census Tract 1032.01, Queens County, New York",Census Tract 1032.01,Queens County,New York,1032.01,41032.01,Far Rockaway-Bayswater,2017,6544,0,0
"Census Tract 1032.02, Queens County, New York",Census Tract 1032.02,Queens County,New York,1032.02,41032.02,Far Rockaway-Bayswater,2017,8014,41,0.005116047
"Census Tract 1033, Queens County, New York",Census Tract 1033,Queens County,New York,1033,41033,Whitestone,2017,4374,1275,0.291495199
"Census Tract 1039, Queens County, New York",Census Tract 1039,Queens County,New York,1039,41039,Whitestone,2017,7088,934,0.131772009
"Census Tract 1047, Queens County, New York",Census Tract 1047,Queens County,New York,1047,41047,Murray Hill,2017,6882,1067,0.155042139
"Census Tract 1059, Queens County, New York",Census Tract 1059,Queens County,New York,1059,41059,Murray Hill,2017,4352,863,0.198299632
"Census Tract 1072.01, Queens County, New York",Census Tract 1072.01,Queens County,New York,1072.01,41072.01,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,2017,2231,484,0.216943075
"Census Tract 1072.02, Queens County, New York",Census Tract 1072.02,Queens County,New York,1072.02,41072.02,park-cemetery-etc-Queens,2017,0,0,0
"Census Tract 1085, Queens County, New York",Census Tract 1085,Queens County,New York,1085,41085,Bayside-Bayside Hills,2017,2422,496,0.20478943
"Census Tract 1093, Queens County, New York",Census Tract 1093,Queens County,New York,1093,41093,Bayside-Bayside Hills,2017,3384,455,0.134456265
"Census Tract 1097, Queens County, New York",Census Tract 1097,Queens County,New York,1097,41097,Bayside-Bayside Hills,2017,1703,348,0.204345273
"Census Tract 1099, Queens County, New York",Census Tract 1099,Queens County,New York,1099,41099,Bayside-Bayside Hills,2017,3557,371,0.104301378
"Census Tract 1113, Queens County, New York",Census Tract 1113,Queens County,New York,1113,41113,Bayside-Bayside Hills,2017,2596,307,0.11825886
"Census Tract 1123, Queens County, New York",Census Tract 1123,Queens County,New York,1123,41123,Bayside-Bayside Hills,2017,1976,154,0.077935223
"Census Tract 1129, Queens County, New York",Census Tract 1129,Queens County,New York,1129,41129,Bayside-Bayside Hills,2017,2131,395,0.185358986
"Census Tract 1133, Queens County, New York",Census Tract 1133,Queens County,New York,1133,41133,Bayside-Bayside Hills,2017,1788,461,0.257829978
"Census Tract 1139, Queens County, New York",Census Tract 1139,Queens County,New York,1139,41139,Auburndale,2017,3131,340,0.108591504
"Census Tract 1141, Queens County, New York",Census Tract 1141,Queens County,New York,1141,41141,Murray Hill,2017,2469,328,0.132847307
"Census Tract 1147, Queens County, New York",Census Tract 1147,Queens County,New York,1147,41147,Murray Hill,2017,1722,338,0.196283391
"Census Tract 1151, Queens County, New York",Census Tract 1151,Queens County,New York,1151,41151,Murray Hill,2017,1167,232,0.198800343
"Census Tract 1155, Queens County, New York",Census Tract 1155,Queens County,New York,1155,41155,Murray Hill,2017,2440,138,0.056557377
"Census Tract 1157, Queens County, New York",Census Tract 1157,Queens County,New York,1157,41157,Murray Hill,2017,3423,141,0.041191937
"Census Tract 1159, Queens County, New York",Census Tract 1159,Queens County,New York,1159,41159,Murray Hill,2017,4388,88,0.020054695
"Census Tract 1161, Queens County, New York",Census Tract 1161,Queens County,New York,1161,41161,Flushing,2017,4491,76,0.016922734
"Census Tract 1163, Queens County, New York",Census Tract 1163,Queens County,New York,1163,41163,Murray Hill,2017,9464,153,0.016166526
"Census Tract 1167, Queens County, New York",Census Tract 1167,Queens County,New York,1167,41167,Murray Hill,2017,1985,26,0.013098237
"Census Tract 1171, Queens County, New York",Census Tract 1171,Queens County,New York,1171,41171,Murray Hill,2017,2488,173,0.069533762
"Census Tract 1175, Queens County, New York",Census Tract 1175,Queens County,New York,1175,41175,Murray Hill,2017,4904,498,0.101549755
"Census Tract 1181, Queens County, New York",Census Tract 1181,Queens County,New York,1181,41181,Auburndale,2017,1581,161,0.101834282
"Census Tract 1185, Queens County, New York",Census Tract 1185,Queens County,New York,1185,41185,East Flushing,2017,2207,66,0.029904848
"Census Tract 1187, Queens County, New York",Census Tract 1187,Queens County,New York,1187,41187,East Flushing,2017,2341,67,0.028620248
"Census Tract 1189, Queens County, New York",Census Tract 1189,Queens County,New York,1189,41189,East Flushing,2017,2418,120,0.049627792
"Census Tract 1191, Queens County, New York",Census Tract 1191,Queens County,New York,1191,41191,East Flushing,2017,3314,56,0.016898008
"Census Tract 1193, Queens County, New York",Census Tract 1193,Queens County,New York,1193,41193,East Flushing,2017,1956,114,0.058282209
"Census Tract 1195, Queens County, New York",Census Tract 1195,Queens County,New York,1195,41195,East Flushing,2017,1390,144,0.103597122
"Census Tract 1199, Queens County, New York",Census Tract 1199,Queens County,New York,1199,41199,East Flushing,2017,1564,42,0.02685422
"Census Tract 1201, Queens County, New York",Census Tract 1201,Queens County,New York,1201,41201,East Flushing,2017,1791,42,0.023450586
"Census Tract 1203, Queens County, New York",Census Tract 1203,Queens County,New York,1203,41203,East Flushing,2017,1494,177,0.118473896
"Census Tract 1205, Queens County, New York",Census Tract 1205,Queens County,New York,1205,41205,East Flushing,2017,2901,0,0
"Census Tract 1207, Queens County, New York",Census Tract 1207,Queens County,New York,1207,41207,East Flushing,2017,2937,275,0.093632959
"Census Tract 1211, Queens County, New York",Census Tract 1211,Queens County,New York,1211,41211,park-cemetery-etc-Queens,2017,0,0,0
"Census Tract 1215, Queens County, New York",Census Tract 1215,Queens County,New York,1215,41215,Queensboro Hill,2017,4543,75,0.016508915
"Census Tract 1223, Queens County, New York",Census Tract 1223,Queens County,New York,1223,41223,Pomonok-Flushing Heights-Hillcrest,2017,3670,111,0.030245232
"Census Tract 1227.01, Queens County, New York",Census Tract 1227.01,Queens County,New York,1227.01,41227.01,Pomonok-Flushing Heights-Hillcrest,2017,11979,703,0.058686034
"Census Tract 1227.02, Queens County, New York",Census Tract 1227.02,Queens County,New York,1227.02,41227.02,Pomonok-Flushing Heights-Hillcrest,2017,8227,153,0.018597302
"Census Tract 1241, Queens County, New York",Census Tract 1241,Queens County,New York,1241,41241,Pomonok-Flushing Heights-Hillcrest,2017,3746,74,0.019754405
"Census Tract 1247, Queens County, New York",Census Tract 1247,Queens County,New York,1247,41247,Pomonok-Flushing Heights-Hillcrest,2017,3403,78,0.022920952
"Census Tract 1257, Queens County, New York",Census Tract 1257,Queens County,New York,1257,41257,Kew Gardens Hills,2017,3260,75,0.023006135
"Census Tract 1265, Queens County, New York",Census Tract 1265,Queens County,New York,1265,41265,Pomonok-Flushing Heights-Hillcrest,2017,1608,193,0.120024876
"Census Tract 1267, Queens County, New York",Census Tract 1267,Queens County,New York,1267,41267,Pomonok-Flushing Heights-Hillcrest,2017,4756,681,0.143187553
"Census Tract 1277, Queens County, New York",Census Tract 1277,Queens County,New York,1277,41277,Jamaica Estates-Holliswood,2017,3179,181,0.056936143
"Census Tract 1283, Queens County, New York",Census Tract 1283,Queens County,New York,1283,41283,park-cemetery-etc-Queens,2017,37,0,0
"Census Tract 1291.02, Queens County, New York",Census Tract 1291.02,Queens County,New York,1291.02,41291.02,Oakland Gardens,2017,3790,180,0.047493404
"Census Tract 1291.03, Queens County, New York",Census Tract 1291.03,Queens County,New York,1291.03,41291.03,Oakland Gardens,2017,3872,368,0.095041322
"Census Tract 1291.04, Queens County, New York",Census Tract 1291.04,Queens County,New York,1291.04,41291.04,Oakland Gardens,2017,4350,464,0.106666667
"Census Tract 1301, Queens County, New York",Census Tract 1301,Queens County,New York,1301,41301,Bellerose,2017,3994,108,0.027040561
"Census Tract 1333, Queens County, New York",Census Tract 1333,Queens County,New York,1333,41333,Fresh Meadows-Utopia,2017,3686,117,0.031741725
"Census Tract 1339, Queens County, New York",Census Tract 1339,Queens County,New York,1339,41339,Fresh Meadows-Utopia,2017,1322,54,0.040847201
"Census Tract 1341, Queens County, New York",Census Tract 1341,Queens County,New York,1341,41341,Fresh Meadows-Utopia,2017,3572,149,0.041713326
"Census Tract 1347, Queens County, New York",Census Tract 1347,Queens County,New York,1347,41347,Fresh Meadows-Utopia,2017,9943,417,0.041939053
"Census Tract 1367, Queens County, New York",Census Tract 1367,Queens County,New York,1367,41367,Oakland Gardens,2017,6164,436,0.07073329
"Census Tract 1377, Queens County, New York",Census Tract 1377,Queens County,New York,1377,41377,Oakland Gardens,2017,6363,271,0.042589973
"Census Tract 1385.01, Queens County, New York",Census Tract 1385.01,Queens County,New York,1385.01,41385.01,Oakland Gardens,2017,4625,295,0.063783784
"Census Tract 1385.02, Queens County, New York",Census Tract 1385.02,Queens County,New York,1385.02,41385.02,park-cemetery-etc-Queens,2017,37,8,0.216216216
"Census Tract 1399, Queens County, New York",Census Tract 1399,Queens County,New York,1399,41399,Bayside-Bayside Hills,2017,1956,206,0.105316973
"Census Tract 1403, Queens County, New York",Census Tract 1403,Queens County,New York,1403,41403,Bayside-Bayside Hills,2017,2140,224,0.104672897
"Census Tract 1409.01, Queens County, New York",Census Tract 1409.01,Queens County,New York,1409.01,41409.01,Bayside-Bayside Hills,2017,1017,143,0.140609636
"Census Tract 1409.02, Queens County, New York",Census Tract 1409.02,Queens County,New York,1409.02,41409.02,Auburndale,2017,3241,295,0.09102129
"Census Tract 1417, Queens County, New York",Census Tract 1417,Queens County,New York,1417,41417,Auburndale,2017,5102,576,0.112896903
"Census Tract 1429, Queens County, New York",Census Tract 1429,Queens County,New York,1429,41429,Auburndale,2017,3444,480,0.139372822
"Census Tract 1435, Queens County, New York",Census Tract 1435,Queens County,New York,1435,41435,Bayside-Bayside Hills,2017,2246,254,0.113089938
"Census Tract 1441, Queens County, New York",Census Tract 1441,Queens County,New York,1441,41441,Bayside-Bayside Hills,2017,3047,328,0.107646866
"Census Tract 1447, Queens County, New York",Census Tract 1447,Queens County,New York,1447,41447,Bayside-Bayside Hills,2017,3100,146,0.047096774
"Census Tract 1451.01, Queens County, New York",Census Tract 1451.01,Queens County,New York,1451.01,41451.01,Auburndale,2017,1520,211,0.138815789
"Census Tract 1451.02, Queens County, New York",Census Tract 1451.02,Queens County,New York,1451.02,41451.02,Bayside-Bayside Hills,2017,2539,185,0.072863332
"Census Tract 1459, Queens County, New York",Census Tract 1459,Queens County,New York,1459,41459,Auburndale,2017,2788,388,0.139167862
